gene,genename,pred.perf.R2,n.snps.in.model,pred.perf.pval,cor,pred.perf.qval
ENSRNOG00000010472,Ccdc32,0.458480470580203,7,8.39582587351429e-32,0.677111859724967,5.84500735235342e-31
ENSRNOG00000026994,Afg3l1,0.458408675359597,3,8.5226376480673e-32,0.677058841873878,5.9084657069689e-31
ENSRNOG00000001300,P2rx4,0.458086044280469,2,9.11634234111201e-32,0.676820540675643,6.29372814614676e-31
ENSRNOG00000062164,AC120237.1,0.4577578506257,6,9.76233742921869e-32,0.676578044741107,6.71174376592234e-31
ENSRNOG00000004075,Ccdc42,0.456505483408076,4,1.26721582540499e-31,0.675651895141334,8.67628517017583e-31
ENSRNOG00000017783,Sfrp1,0.456376752096815,2,1.30161268436328e-31,0.675556623901221,8.87511715373799e-31
ENSRNOG00000018436,Apoa5,0.452440155788736,2,2.94343237201023e-31,0.672636719030961,1.99877004227718e-30
ENSRNOG00000046168,Ppm1l,0.452007911246278,2,3.21818597826128e-31,0.672315336167693,2.17642471926638e-30
ENSRNOG00000002652,Rap1gap2,0.4516668384287,2,3.45280462919506e-31,0.672061632909289,2.3256025454912e-30
ENSRNOG00000046428,Lrrc75b,0.451525144377083,3,3.55518804292519e-31,0.671956207186959,2.38486730273058e-30
ENSRNOG00000026941,Tril,0.450385429427189,1,4.49594903401112e-31,0.671107613894515,3.00378119831225e-30
ENSRNOG00000018228,Cog2,0.449677609558841,2,5.20041193799056e-31,0.670580054548927,3.46048519424089e-30
ENSRNOG00000057927,AABR07035796.1,0.449546111515334,4,5.34285226976105e-31,0.670481999396952,3.54104750727533e-30
ENSRNOG00000010538,Commd7,0.447312143162514,2,8.44732785585358e-31,0.668813982481313,5.57627553174213e-30
ENSRNOG00000014903,Zfyve27,0.447108781988054,2,8.80623382641499e-31,0.668661934005559,5.79012937854542e-30
ENSRNOG00000010447,Tmod2,0.446689165926241,4,9.59526418848432e-31,0.668348087396261,6.28398314565922e-30
ENSRNOG00000011480,Tubgcp5,0.445702653570884,1,1.17370965156992e-30,0.667609656589001,7.65641658251172e-30
ENSRNOG00000017836,Rrp36,0.444608904052572,3,1.46688704718761e-30,0.666789999964436,9.5160129975472e-30
ENSRNOG00000001874,Slc7a4,0.444597601212577,3,1.47026763056656e-30,0.666781524348551,9.5160129975472e-30
ENSRNOG00000027232,Pcdhga11,0.442486900304185,2,2.25805148217657e-30,0.665196888375303,1.4557919446875e-29
ENSRNOG00000005093,Lgr6,0.442316525914412,4,2.33746149749095e-30,0.665068812916687,1.50114746063301e-29
ENSRNOG00000002630,Cnot8,0.442143185211673,2,2.42109476063986e-30,0.664938482276122,1.54885449242588e-29
ENSRNOG00000037871,Sfxn5,0.441709362586595,5,2.64363221820663e-30,0.664612189616317,1.684714384569e-29
ENSRNOG00000030629,Camkmt,0.441447512005462,4,2.7876449891901e-30,0.664415165393944,1.76968330372642e-29
ENSRNOG00000003721,Paqr4,0.440743391077614,8,3.21462243347052e-30,0.663885073696957,2.03295270747944e-29
ENSRNOG00000053502,Arhgef17,0.439783645463842,3,3.90272686452194e-30,0.663161854650764,2.45873093468723e-29
ENSRNOG00000005082,Irf6,0.439499268599123,4,4.13333812713341e-30,0.662947410130791,2.59415309889692e-29
ENSRNOG00000047225,Tma7,0.438781390304889,3,4.77733252381895e-30,0.662405759565004,2.98702043134043e-29
ENSRNOG00000016229,Bicral,0.437327785086045,3,6.40140277086261e-30,0.661307632714189,3.98742119327058e-29
ENSRNOG00000049605,Zfp296,0.437104232218459,3,6.69563487982855e-30,0.661138587754836,4.15507720414546e-29
ENSRNOG00000047816,Ccs,0.437013745483327,3,6.81850650515134e-30,0.661070151711092,4.21553851056674e-29
ENSRNOG00000012821,Cnmd,0.434387760280073,1,1.15434493094036e-29,0.659080996752352,7.11020162293838e-29
ENSRNOG00000018761,Eif3c,0.434330714135277,3,1.1675917257345e-29,0.659037718294846,7.16515913705015e-29
ENSRNOG00000023143,Nlrp1a,0.434120755305708,2,1.21765760161824e-29,0.658878407071979,7.44482492877553e-29
ENSRNOG00000001331,Rnf34,0.433820191459249,3,1.29305340672274e-29,0.658650280087429,7.87673355218351e-29
ENSRNOG00000012788,Clns1a,0.432210230839772,3,1.78295846511685e-29,0.657426977572241,1.07994904636377e-28
ENSRNOG00000009992,Rabggtb,0.432201980395065,3,1.78589216583588e-29,0.657420702742974,1.07994904636377e-28
ENSRNOG00000017753,Ercc2,0.431781492118555,2,1.94192016113259e-29,0.657100823404259,1.17003074195965e-28
ENSRNOG00000016977,Calb2,0.431021096300129,3,2.25915098293091e-29,0.656521969396401,1.35623444575594e-28
ENSRNOG00000054514,Mkln1,0.430759806850242,3,2.37961144571559e-29,0.656322944022409,1.42339316504985e-28
ENSRNOG00000030245,Tango2,0.429163551035784,5,3.26671870910823e-29,0.655105755611858,1.94699815447635e-28
ENSRNOG00000012561,Arhgef10,0.429088845003138,2,3.31545005701443e-29,0.655048734830576,1.96895995234146e-28
ENSRNOG00000009636,Scrn1,0.427054308986065,4,4.95859217626469e-29,0.653493924215111,2.93426244655298e-28
ENSRNOG00000000470,Vps52,0.426797385497716,7,5.21663885002471e-29,0.653297317840595,3.07597674251797e-28
ENSRNOG00000027839,Ptk2b,0.426404039786824,2,5.63771505854994e-29,0.652996201969677,3.31247500286701e-28
ENSRNOG00000024506,LOC500475,0.426181147999426,3,5.89109888763335e-29,0.652825511143235,3.44912134133811e-28
ENSRNOG00000045821,Slc41a3,0.425549634678078,4,6.67195080919349e-29,0.652341654869653,3.89254006717875e-28
ENSRNOG00000016478,Eif5a,0.425250118760212,3,7.07734594473647e-29,0.652112044636666,4.11456720880423e-28
ENSRNOG00000019573,Lcat,0.424049652553525,2,8.96219285245615e-29,0.651190949379308,5.19214542360929e-28
ENSRNOG00000014002,St7l,0.423638546604019,2,9.71588836102654e-29,0.650875215847107,5.60917791203905e-28
ENSRNOG00000037909,Ppm1f,0.423097923780812,3,1.08034206080388e-28,0.650459778757159,6.21308488741626e-28
ENSRNOG00000024689,Hopx,0.423077661305316,1,1.08464466169999e-28,0.650444203068423,6.21308488741626e-28
ENSRNOG00000045989,Hba-a3,0.423064523456411,4,1.08744346876756e-28,0.650434103854042,6.21308488741626e-28
ENSRNOG00000031475,Col16a1,0.421910876275663,3,1.36328727392313e-28,0.649546669821086,7.76234582996582e-28
ENSRNOG00000015093,Sparcl1,0.421817695960759,2,1.38838214430422e-28,0.649474938670277,7.87815940845511e-28
ENSRNOG00000046864,Acot4,0.421268499605055,4,1.54586969658549e-28,0.649052000694132,8.74186025046178e-28
ENSRNOG00000016794,Phyhd1,0.421117670425343,4,1.59213843238797e-28,0.648935798384819,8.97288478703606e-28
ENSRNOG00000015294,Paxx,0.419884588281202,4,2.02566237325267e-28,0.647985021648805,1.13774160876082e-27
ENSRNOG00000018181,Stk25,0.419490120695604,2,2.18765240715642e-28,0.647680569953742,1.22457447744451e-27
ENSRNOG00000045658,AABR07044301.1,0.419142265474983,2,2.34111614237579e-28,0.647411975078453,1.30606594666137e-27
ENSRNOG00000058902,AABR07072264.5,0.418154555544891,5,2.83748937653965e-28,0.64664871108268,1.57767148494176e-27
ENSRNOG00000049491,RT1-DMb,0.417403846721561,7,3.28332268981802e-28,0.64606798924073,1.8194535620918e-27
ENSRNOG00000016218,Gtf3c1,0.416555877359187,1,3.87085996360451e-28,0.645411401634018,2.13788727023681e-27
ENSRNOG00000014863,Reck,0.415475586191236,3,4.77244180104249e-28,0.644573957115269,2.62707663176258e-27
ENSRNOG00000014330,Pcmt1,0.412556869631258,2,8.38681363427688e-28,0.642305900355319,4.60138577496543e-27
ENSRNOG00000038150,RGD1560394,0.412087995181482,2,9.17951895200669e-28,0.641940803486959,5.01967836014267e-27
ENSRNOG00000005332,Csdc2,0.410873209022107,7,1.15957196630769e-27,0.640993922765346,6.3200820963736e-27
ENSRNOG00000030352,Pcdhga9,0.409630816165261,2,1.47186726672704e-27,0.640024074676305,7.99590091328158e-27
ENSRNOG00000021156,Vegfb,0.40868815768726,8,1.7632316170758e-27,0.639287226281943,9.54743112785682e-27
ENSRNOG00000012528,Zfyve19,0.407734212789106,3,2.11623538866176e-27,0.638540690002686,1.14215275868309e-26
ENSRNOG00000057645,Micb,0.407281587159304,1,2.30740886204933e-27,0.63818616967097,1.24128765366536e-26
ENSRNOG00000001215,Cfap410,0.406943857990149,5,2.46111666996025e-27,0.637921513973427,1.31969119346935e-26
ENSRNOG00000006237,Gpr37l1,0.406517792142774,4,2.66958129709901e-27,0.637587478031661,1.42685569554829e-26
ENSRNOG00000020813,Ltbp3,0.406415475335402,7,2.72219428350954e-27,0.637507235516117,1.45029825551687e-26
ENSRNOG00000018217,Syt5,0.406089520060485,2,2.8967552258193e-27,0.637251535942037,1.53835228538453e-26
ENSRNOG00000012134,Scn4a,0.405883567030551,4,3.0127247558158e-27,0.637089920678825,1.59482749565217e-26
ENSRNOG00000024924,Cep19,0.404218890743654,2,4.13560445445172e-27,0.635782109486932,2.18226728620738e-26
ENSRNOG00000002579,Parm1,0.403450393651161,4,4.78547330847572e-27,0.635177450521633,2.51717227953102e-26
ENSRNOG00000003464,Hid1,0.40338326758187,4,4.84682859885394e-27,0.635124607917116,2.54137746806044e-26
ENSRNOG00000003661,Jpt1,0.402265777161339,3,5.99066731081479e-27,0.634244256703471,3.13122687359717e-26
ENSRNOG00000059827,LOC691995,0.401773326536433,4,6.57614436947661e-27,0.633855919382657,3.42643750341395e-26
ENSRNOG00000014354,Cep95,0.400831798335541,5,7.8578843582707e-27,0.633112784846066,4.08144121808655e-26
ENSRNOG00000018627,Plekhb1,0.400112757554426,2,9.00088024618792e-27,0.632544668426212,4.66051168543155e-26
ENSRNOG00000017079,Pgm2l1,0.399920630633479,2,9.33323982157395e-27,0.632392781927086,4.81754731705178e-26
ENSRNOG00000038300,Gstt4,0.399763984035491,3,9.61320261655237e-27,0.632268917499106,4.94664586871288e-26
ENSRNOG00000061515,Fbxo45,0.399466211251384,1,1.0168540074124e-26,0.63203339409511,5.2162053249286e-26
ENSRNOG00000001229,Col18a1,0.398842561745184,3,1.1436761728615e-26,0.63153983385467,5.84866382028795e-26
ENSRNOG00000003307,Gcdh,0.398419014245261,3,1.23862514691167e-26,0.631204415578076,6.31473497022689e-26
ENSRNOG00000030449,Gsta4,0.398155438975189,1,1.30161460469466e-26,0.630995593467331,6.61551119684734e-26
ENSRNOG00000005193,Pfas,0.397868535795419,2,1.37379211940224e-26,0.630768210831379,6.96100369141769e-26
ENSRNOG00000016190,Coq9,0.39756796027683,4,1.45366659710437e-26,0.630529904347787,7.34327112647024e-26
ENSRNOG00000001347,Adam1a,0.397330803088504,3,1.51992309652335e-26,0.630341814485208,7.65463192784364e-26
ENSRNOG00000029366,Prrt2,0.397193750085596,5,1.55956860494493e-26,0.630233091868077,7.83049362045025e-26
ENSRNOG00000015644,Ugcg,0.396609658556384,3,1.74034573532824e-26,0.62976952812627,8.71176467374358e-26
ENSRNOG00000015051,Golga7b,0.395694588748841,2,2.06616899340308e-26,0.62904259692714,1.03116069876674e-25
ENSRNOG00000018574,Qsox2,0.395540228459218,3,2.12680260541231e-26,0.628919890335182,1.0582335985697e-25
ENSRNOG00000055314,Msrb1,0.393949085500697,6,2.86434764890764e-26,0.627653634977682,1.42094692577475e-25
ENSRNOG00000014623,Smurf2,0.393911810518201,5,2.88436848887017e-26,0.627623940364133,1.42660759323893e-25
ENSRNOG00000011992,Slc18a1,0.392602134047349,3,3.68315748466568e-26,0.626579710848787,1.81409007210259e-25
ENSRNOG00000029399,Bcam,0.39259262709226,3,3.68969231355171e-26,0.62657212441367,1.81409007210259e-25
ENSRNOG00000029637,Acot6,0.392368597568078,3,3.84705491115384e-26,0.626393324970883,1.88586361260318e-25
ENSRNOG00000019387,Ifi30,0.392282063965645,5,3.90960332926785e-26,0.626324248265741,1.91087198612182e-25
ENSRNOG00000021433,Arhgef39,0.392048084449922,4,4.08382241056107e-26,0.626137432557679,1.99015328122933e-25
ENSRNOG00000027503,Rps25,0.391782235850077,2,4.29112559920017e-26,0.625925104026094,2.08504505188456e-25
ENSRNOG00000003743,Dars,0.390974670358862,2,4.98698689268431e-26,0.625279673713181,2.41607669734772e-25
ENSRNOG00000058105,Hbb,0.390349747894357,3,5.60126029664977e-26,0.624779759510788,2.70576597477624e-25
ENSRNOG00000039890,Abcg3l3,0.389695074485639,5,6.32529045250745e-26,0.62425561630284,3.04663639724334e-25
ENSRNOG00000053272,Chi3l1,0.388930788749297,3,7.28860243847249e-26,0.623643158183666,3.49904212939969e-25
ENSRNOG00000018176,Rab6a,0.388917342693214,3,7.30679081830605e-26,0.623632377842278,3.49904212939969e-25
ENSRNOG00000020634,Pih1d1,0.387830070831606,1,8.93665669052445e-26,0.622760042738458,4.26721176395809e-25
ENSRNOG00000018920,Slc25a17,0.387748296944949,4,9.07289551851894e-26,0.622694384867046,4.31981612916269e-25
ENSRNOG00000038883,LOC294154,0.38732181154744,2,9.81751610746209e-26,0.622351839032745,4.66095372825865e-25
ENSRNOG00000027645,Syndig1l,0.387095360041513,2,1.02371932261263e-25,0.622169880371521,4.84631291685005e-25
ENSRNOG00000015354,Aox1,0.385614389690059,3,1.34557873400383e-25,0.620978574260062,6.35185527484779e-25
ENSRNOG00000037160,Bloc1s6,0.38541001930795,2,1.39724075192265e-25,0.620813997351823,6.57698992016475e-25
ENSRNOG00000056325,Mocs2,0.38385467580036,2,1.8604543057745e-25,0.619560066337688,8.7325865450712e-25
ENSRNOG00000026211,Mri1,0.381416095097726,4,2.91045725554548e-25,0.617588936994281,1.36224919310252e-24
ENSRNOG00000053893,Opn4,0.381061541921018,4,3.10566501768501e-25,0.617301824005906,1.44952213975158e-24
ENSRNOG00000005177,Tp53i3,0.380775773332221,3,3.27240342412492e-25,0.617070314739108,1.52305447291996e-24
ENSRNOG00000000968,Rnf6,0.380334932656278,3,3.54718356560859e-25,0.616713006718909,1.64631920142884e-24
ENSRNOG00000019970,mrpl11,0.380285433579726,2,3.57943057454962e-25,0.61667287404241,1.65664522372479e-24
ENSRNOG00000011357,Shbg,0.379653732900117,4,4.01739568643333e-25,0.616160476580669,1.85416661130614e-24
ENSRNOG00000002139,Cracd,0.377277268913195,2,6.19567827228909e-25,0.614229003640495,2.85157601354546e-24
ENSRNOG00000015987,Rap1gds1,0.377083605328341,5,6.41785798771088e-25,0.614071335699967,2.94565240087634e-24
ENSRNOG00000047394,Ufd1,0.376204272610154,6,7.53020833824604e-25,0.613354932001165,3.4466486782545e-24
ENSRNOG00000046330,AABR07029581.1,0.375745292642801,4,8.18468508809554e-25,0.612980662535778,3.73062073358509e-24
ENSRNOG00000000699,Selplg,0.375737910836555,2,8.19565913235409e-25,0.612974641267121,3.73062073358509e-24
ENSRNOG00000000985,Cpsf4,0.375077288574951,2,9.23918975874981e-25,0.612435538301747,4.19410808604855e-24
ENSRNOG00000017283,Kcnt1,0.374337509629995,3,1.05646850641451e-24,0.61183127545917,4.78271019306276e-24
ENSRNOG00000028041,Tnnt1,0.374142344908275,2,1.09447363665769e-24,0.611671762392442,4.94126148273435e-24
ENSRNOG00000043295,RGD1565033,0.374032718515683,5,1.11641284472099e-24,0.6115821437188,5.02661475638951e-24
ENSRNOG00000003050,Tbc1d9b,0.373025457898687,4,1.33953104513922e-24,0.610758100968531,6.01485293433567e-24
ENSRNOG00000055925,Zc3h7b,0.372423382953543,3,1.49345044431594e-24,0.610265010428701,6.68786793168718e-24
ENSRNOG00000032708,RT1-Bb,0.372277899694383,27,1.53319918532316e-24,0.610145801996853,6.84736165010377e-24
ENSRNOG00000000777,RT1-S3,0.371755541036171,5,1.68475547373113e-24,0.609717591214303,7.50399493331192e-24
ENSRNOG00000007422,Vav2,0.371698874201966,2,1.70206429860679e-24,0.609671119704686,7.56076476911603e-24
ENSRNOG00000006375,Vdac1,0.371193150299558,2,1.86455529590953e-24,0.60925622713236,8.26042250513235e-24
ENSRNOG00000001700,Whrn,0.370697946284189,2,2.03854635349892e-24,0.608849691043848,9.00716086845925e-24
ENSRNOG00000012235,Ppp1r17,0.370200045873249,2,2.22970165026354e-24,0.60844066750444,9.82556439574073e-24
ENSRNOG00000001699,Setd4,0.369978186028448,2,2.32050324016777e-24,0.608258321791366,1.01985733771782e-23
ENSRNOG00000052064,Parvg,0.369649496239354,2,2.46180674280432e-24,0.607988072448263,1.07909766549358e-23
ENSRNOG00000014642,Morn1,0.369418141711725,3,2.56634863777561e-24,0.607797780278708,1.12195397305922e-23
ENSRNOG00000000432,Fkbpl,0.369184413435008,9,2.67643113989454e-24,0.607605475152264,1.16700058441639e-23
ENSRNOG00000056571,AABR07005779.5,0.368678624716721,3,2.93093189688806e-24,0.607189117752222,1.27461594654354e-23
ENSRNOG00000005434,Sptbn1,0.368352691254395,1,3.10749846233045e-24,0.606920663064288,1.34786425304333e-23
ENSRNOG00000020144,RGD1310127,0.367920816504462,4,3.35779382342209e-24,0.606564766949467,1.45262611614473e-23
ENSRNOG00000025843,Ccdc102a,0.367397494723197,2,3.68799808429622e-24,0.606133231825477,1.59132196866627e-23
ENSRNOG00000002085,Thegl,0.36715430254627,2,3.85221153543384e-24,0.605932589110596,1.6578605367735e-23
ENSRNOG00000019873,Eml3,0.366863742095628,2,4.05793701763755e-24,0.605692778639161,1.74187342531077e-23
ENSRNOG00000000527,Mtch1,0.366234290376587,1,4.54170814233439e-24,0.605172942535097,1.94449510066649e-23
ENSRNOG00000054375,Nhlh2,0.365133983289593,2,5.52851518864678e-24,0.604263173865157,2.36088796037467e-23
ENSRNOG00000009719,C2cd2l,0.364564250814365,3,6.12019993331619e-24,0.603791562390835,2.60684136945443e-23
ENSRNOG00000061335,LOC108351520,0.363876456037845,3,6.91865191048743e-24,0.603221730409179,2.93937820728863e-23
ENSRNOG00000009585,Tcf20,0.363748981511058,6,7.07759361808458e-24,0.603116059735652,2.99921404532838e-23
ENSRNOG00000014365,Gne,0.363540509088202,2,7.34536385744293e-24,0.602943205524535,3.10474433021696e-23
ENSRNOG00000019962,Sars2,0.362691240839098,2,8.54398250682616e-24,0.602238524871249,3.60218817386008e-23
ENSRNOG00000047737,Rpl7a,0.362375418327768,2,9.03755714136218e-24,0.601976260601503,3.80061108186618e-23
ENSRNOG00000000455,Tap2,0.362278606834638,4,9.19444155797939e-24,0.601895843842303,3.85679767794924e-23
ENSRNOG00000038597,Dlg1,0.362045758553521,2,9.58291827406045e-24,0.601702383702709,4.00960133956275e-23
ENSRNOG00000006726,Zfp9,0.361602225431825,3,1.0368458303824e-23,0.601333705551107,4.32735251059285e-23
ENSRNOG00000047507,LOC100910829,0.361321815639024,3,1.08976891056166e-23,0.601100503775387,4.52543273746171e-23
ENSRNOG00000057968,Nat8f2,0.361321815639024,3,1.08976891056166e-23,0.601100503775387,4.52543273746171e-23
ENSRNOG00000052469,Bmpr1a,0.361003079661658,5,1.15318342902635e-23,0.600835318254227,4.77679933466465e-23
ENSRNOG00000017424,Chrna2,0.36038274439125,2,1.28727490421419e-23,0.600318868928213,5.31894532350523e-23
ENSRNOG00000016374,Fgfr2,0.36009771717886,5,1.35396191579177e-23,0.600081425457296,5.58057554446252e-23
ENSRNOG00000012798,Tubgcp4,0.359796697847074,3,1.42811090036069e-23,0.599830557613626,5.87158677789831e-23
ENSRNOG00000016308,Il10ra,0.359502070568998,3,1.50458039996065e-23,0.599584915228025,6.17067439557353e-23
ENSRNOG00000058866,Myo5a,0.358080423655854,4,1.93455291614149e-23,0.598398214950424,7.91451280882073e-23
ENSRNOG00000008937,Csrp1,0.357990804249095,4,1.96541544167265e-23,0.598323327515396,8.02097063228124e-23
ENSRNOG00000048951,LOC100364500,0.357895642955345,8,1.9987208611267e-23,0.598243798927616,8.1368504132639e-23
ENSRNOG00000000799,Abcf1,0.35784793587524,8,2.01562777250507e-23,0.598203924991503,8.18556698012082e-23
ENSRNOG00000000833,Vars2,0.357059360186399,5,2.31654088459576e-23,0.59754444201783,9.38458900124626e-23
ENSRNOG00000016655,Pex6,0.356975928765677,3,2.35087311849386e-23,0.59747462604338,9.50044458745533e-23
ENSRNOG00000002182,Septin11,0.356248629939774,4,2.67234034818303e-23,0.596865671604402,1.07732947740396e-22
ENSRNOG00000053826,AABR07014205.1,0.355579259624815,3,3.00653689078104e-23,0.596304670135003,1.20911585766124e-22
ENSRNOG00000020687,Dpf1,0.354561385314602,1,3.595717672909e-23,0.595450573359874,1.4425608079904e-22
ENSRNOG00000000700,Tmem119,0.354526907182092,3,3.6175624510205e-23,0.595421621359262,1.44781906796453e-22
ENSRNOG00000014058,Tomm22,0.353748631517372,6,4.14721703513205e-23,0.594767712235098,1.65579765432083e-22
ENSRNOG00000039528,Fam32a,0.353600128652903,5,4.25668617007942e-23,0.594642858069365,1.69541842184499e-22
ENSRNOG00000046696,LOC100910801,0.353507748843661,2,4.32622435846213e-23,0.594565176278985,1.71898299013647e-22
ENSRNOG00000016545,Ift140,0.352645788132829,5,5.03181914899984e-23,0.593839867416149,1.99456106781735e-22
ENSRNOG00000014656,Cox8b,0.352601464108875,3,5.07103770619708e-23,0.593802546398106,2.0053095070973e-22
ENSRNOG00000026087,Igfn1,0.352271981481411,4,5.37222460616511e-23,0.593525047054807,2.11935382140297e-22
ENSRNOG00000050981,LOC108348155,0.352178570340539,2,5.46079481863636e-23,0.593446350010292,2.14917786495445e-22
ENSRNOG00000055049,Aldh1a2,0.351971625653309,1,5.66220407556468e-23,0.593271966009948,2.22316482821786e-22
ENSRNOG00000024073,Syce1,0.351098129845748,5,6.59667348981921e-23,0.592535340588009,2.58394471402769e-22
ENSRNOG00000002911,Alb,0.350825496079842,3,6.91851447662514e-23,0.592305238943437,2.70361964458828e-22
ENSRNOG00000007454,Aloxe3,0.350699355756846,2,7.0726423924486e-23,0.592198746838294,2.75734663248678e-22
